No.,Member ID (internal),Organisation Name,Country,Submission Date,Primary Activity or Product,Membership Number,1.1 Please state your main activities as a palm oil grower,2.1.1 Please state your number of estates/management units,"2.1.2 Total land controlled/managed for oil palm cultivation, planted (already planted areas and areas used for roads, mills, housing and other associated infrastructure)",2.1.3 Total area unplanted (land area controlled/managed that is designated for future planting of oil palm),2.1.4 Total land designated and managed as HCV areas,2.1.5 Other conservation areas set aside excluding HCV areas reported in 2.1.4,2.1.6 Total land under scheme/plasma smallholders certified,2.1.6.1 Total land under scheme/plasma smallholders uncertified,2.1.7 Total land area controlled/managed for oil palm cultivation (This is an auto sum of 2.1.2 - 2.1.6.1),2.2.1 Number of estates/Management Units certified,2.2.2 Total certified area,2.3.1 Indonesia - Please indicate which province(s),2.3.2 Malaysia - please indicate which state(s),2.3.3 Other - please indicate which country(ies),2.4.1 New area planted in this reporting period,2.5.2 type_of_smallholder,2.5.3.1 Scheme/plasma,2.5.3.2 Scheme/plasma,2.5.4.1 Associated smallholders,2.5.4.2 Associated smallholders,2.5.5.1 Independent smallholders,2.5.5.2 Independent smallholders,2.5.6.1 Outgrowers,2.5.6.2 Outgrowers,2.5.7.1 Other 3rd party supplier Total FFB volume that is supplied,2.5.7.2 Other 3rd party supplier FFB volume supplied that is certified,2.6.1 Number of Palm Oil Mills operated,2.6.2 Number of Palm Oil Mills certified,2.6.3 Number of Palm Kernel crushers and/or Palm Kernel mills operated,2.6.4 Number of Palm Kernel crushers and/or Palm Kernel mills certified,2.7.1 Total hourly FFB processing capacity (ton FFB/hr),2.7.2 Total hourly kernel processing capacity (ton PK/hr),3.1.1 Book and Claim,3.1.2 Mass Balance,3.1.3 Segregrated,3.1.4 Identity Preserved,3.2 Sold under other schemes for CSPO & CSPK,3.3 Sold as conventional for CSPO & CSPK,3.4 Total Volume (Auto sum for 3.1 - 3.3),4.1 Year of first RSPO P&C certification (planned or achieved),"4.1 If target has not been met, please explain why",4.2 Year expected to achieve 100% RSPO certification of estates,"4.2 If target has not been met, please explain why",4.3 Year expected to achieve 100% RSPO certification of scheme/associated smallholders and outgrowers,"4.3 If target has not been met, please explain why",4.4 Year expected to achieve 100% RSPO certification of independently sourced FFB,"4.4 If target has not been met, please explain why","5.1 With regards to RSPO General Assembly resolution 6g that calls for members to submit maps of their concessions by ACOP deadline, please upload your estate location concession map(s) in Shapefile format here:",Map data declaration,Comment,5.2 Please state if any concession sites have been recently acquired or if any concession sites have changed ownership since the previous ACOP submission,6.1 Are you currently assessing your operational GHG footprints using other tools/ methodology(s) than RSPO PalmGHG Calculator?,6.1 File,6.1 Link,6.1 Description,6.1 Reason,6.1.2.1 How many management unit is currently reporting its GHG footprint using RSPO PalmGHG Calculator?,6.1.2.2 GHG footprint by hectare (tCO2e/ha),6.1.2.2 GHG footprint by tonne of Crude Palm Oil (tCO2e/tCPO),6.1.2.3 What would the key emissions sources of reporting management unit?,7.1 Outline actions that you will take in the coming year to advance your plans for certification,7.2 Outline actions that you will take in the coming year to promote CSPO along the supply chain,"8.1 If you have not disclosed any of the above information, please indicate the reasons why",- Others:,9.1 Are you currently supporting any independent smallholder groups?,9.1 How are you supporting them?,9.1 When do you plan to start your support for independent smallholders,9.1 Do you have any future plans to support independent smallholders?,1.1.1 Number of groups under your management,1.1.2 Number of smallholders (group members),1.1.3 Number of Outgrowers (group members),1.1.4 Total number of group members,1.2.1 Total land managed for oil palm cultivation - already planted with oil palm,1.2.2 Total land managed for oil palm cultivation - unplanted but designated for future planting,1.2.3 Total land designated and managed as HCV areas,1.2.4 Other conservation areas set aside excluding HCV areas reported in 1.2.3,1.2.5 Total land area managed,1.3.1 Number of certification units,1.3.2 Total certified area,1.4.1 Indonesia - Please indicate which province(s),1.4.2 Malaysia - Please indicate which state(s),1.4.3 Other - Please indicate which country/countries,"1.5.1 Area planted in this reporting period (only for new planted area, not replanting)",1.5.2 Have New Planting Procedure notifications been submitted to the RSPO for plantings this year?,1.6.1 Was there an increase in group members this year?,"1.6.1 If yes, What is the increase this reporting period?","1.6.1 If no, What is the reduction this reporting period?",1.6.2 Was there an increase in the land area managed this year?,"1.6.2 If yes, What is the increase this reporting period?","1.6.2 If no, What is the reduction this reporting period?",1.7.1 Total FFB produced,1.7.2 Total FFB produced that is RSPO-certified,2.1 Book and Claim - Indicate volume,2.1 Book and Claim - Indicate volume (tonnes),2.1 Physical - Indicate volume,2.1 Physical - Indicate volume (tonnes),3.1 Year of RSPO group certification (planned or achieved),"1 What significant economic, social or environmental obstacles have you encountered in the production, procurement, use and/or promotion of CSPO and what efforts did you make to mitigate or resolve them?",2 In addition to the actions already reported in this ACOP how has your organization supported the vision of RSPO to transform markets in other ways? (e.g. Funding; Engagement with key stakeholders; Business to business education/outreach)
64,2819,NORPALM GHANA LIMITED,Ghana,"April 26, 2018, 7:58 pm",opg; processor; smallholder,1-0162-14-000-00,"Oil palm grower &amp; miller, Oil palm grower, miller and kernel crusher operator",1,4395.77,-,165.24,0,91.6,-,4652.61,1,4652.61,-,-,Ghana,0,schemed; outgrowers,1265.04,1265.04,0,0,0,0,42647,49297.01,0,0,1,1,1,0,30,1.3,0,8770.69,0,0,0,0,8770.69,2016,-,2016,-,-,We have been able to get our Scheme Smallholders certified . We initially planned  to have 20% of our independent smallholders certified within 3 years of our own certification and the next 30% within 5 years of our certification.  We are currently working with Solidaridad in this regard. Currently the farmers have been registered into farmer- Based organizations  and election of executives has also been done . These farmers we are working with are part of the National Association that Solidaridad  is working with to get them  certified by end 2019.,2023,-,"shapefilesngl.rar,shapefilesngl.rar",y,-,No acquisition  nor change in ownership has happened .,n,-,-,-,-,One,0.322(tCO2e/ha),0.06(tCO2e/tCPO,The key emissions sources are   Palm oil Mill EffluentMill and field  fuel ConsumptionLand conversionFertilizer,NGL had its first ASA Audit in 2017  with a few major and minor NC\'s which we have since closed . We are currently looking forward to our 2nd ASA in October 2018.,We will continue to facilitate the training of our suppliers on the RSPO principles and Criteria. We are also engaging with NGO\'sinterested in the oil palm value chain to support with certification process using the group certification procedure.,-,-,y,Knowledge transfer of oil palm best management practices. Supply of inputs like tools and fertilizers to the farmers.,-,-,-,-,-,-,0,0,0,0,0,-,-,-,-,-,0,-,-,-,-,-,-,-,0,0,-,0,-,0,-,"Economic: implementation of the P&C was quite expensive as we had to spend quite a lot of cash on the sensitization of allstakeholders. the cost of bringing in the certification body to Ghana was expensive, also engaging an external consultant to do theESIA was quite expensive. Social: aspects of the P&C which were new to NGL required that we hire subject matter specialist toenlighten the entire work force and management as well. again getting the community to understand the importance of some of ourpolicies e.g. \'No Hunting Policy\' was quite challenging since hunting was part of their livelihood however continues education andengaging with them enabled us to overcome this challenge. Environmental: dependence on the national grid for electrical energy torun the mill was not only expensive but also contributed to pollution since the power producers were burning fossil fuel to generatethe power. we have however installed a new biomass boiler and a steam turbine which has cut down on our dependence on thenational grid and also ensured we consume more of renewable energy as much as possible. increased volumes of POME due toexpansion of the Mill\'s capacity necessitated the construction of new effluent ponds in order to contain it. the cost of doing this washigh.",Norpalm Ghana limited has trained its entire work force on the principles and criteria of the RSPO. again Norpalm Ghana limitedhas trained its schemed and independent smallholders on the RSPO principles and criteria. Norpalm Ghana Limited also supportedthe national interpretation working group to conduct a regional road show in all the oil palm growing regions.
65,754,Olam International Limited,Singapore,"May 4, 2018, 12:06 pm",opg; processor,1-0114-12-000-00,"Oil palm grower, miller and kernel crusher operator",5,60850,10972,72432,0,-,-,144254,2,55384,-,-,Gabon,31992,independent,0,0,0,0,12.52,0,0,0,0,0,2,2,1,1,135,1.8,7100,0,0,0,0,0,7100,2016,-,2021,-,2019,GRAIN SOTRADER (Ndende - with OPG as the management company) certification programme initiation certification is postponed from 2018 to 2019 due to ongoing finalization of schemed smallholders organisation structure,2021,Independent smallholders supply to our mill make up a very small % (0.001%) of total FFB supplied,"awala_plantation.rar,mouila_lot1_plantation.rar,mouila_lot2_plantation.rar,mouila_lot3_plantation.rar,makouke_plantation.rar",y,-,No,n,-,-,-,-,2,Awala: -5.69Mouila Lot 1: -1153Mouila Lot 2: -7.97Mouila Lot 3: -14.52Makouke: -0.15,Awala: -1.88,"POME, Mill and field fossil fuel and land use change. Overall emmision is negative due to crop sequestration and conservation areas","Certification: 2016: Awala Palm Oil Mill and palm kernel crushing mill in August 2016 was RSPO Certified 2017: Awala Palm Oil Mill and palm kernel crushing mill in August 2016 was RSPO Certificate was renewed.Mouila Lot 1 Bilala Mill certified in December 20172019: Makouke, Mouila Lot 3 plantation and mill to be certified by 2019 basedon planting and mill construction timeline2021: Mouila Lot 2 plantation and mill to be certified by 2021 based onplanting and mill construction timeline.",1. 100% certify the whole operation2. Downstream certification for Olam\'s refinary which supply to Africa market3. Consider other certification scheme in order to diversity market for CSPO,confidential,-,n,-,y,2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Uptake of CSPO could be better considering the efforts growers are putting in to get our plantations certified2. For our food ingredients,  in order to drive change in terms of sustainable sourcing, we have been proactive in our approach. We have continued to promote the segregation route to our customers. SG & IP are the only RSPO systems that allow for the claim of ‰ÛÏsustainable‰Û� to be made, however, downstream players are not all buying into this model. In our experience some pass off MB as being sustainable, when it is only recognised to contribute towards sustainable development. Others see traceability as sustainability when it is actually only a tool to be used within the verification process.For change to be seen at origins we feel it is crucial that costs are shared in terms of premiums to be passed on to origin suppliers. For sustainable sourcing to be achieved, the models have to make viable business sense for all within the supply chain, as such, collaborative efforts are needed. Currently sales of RSPO physically certified material do not align with that being produced.The RSPO P&Cs to include RSPO Next. Currently there are two producers providing RSPO Next material. For our food ingredients, we have had to seek avenues outside of the RSPO Certification in a bid to find answers that may help to resolve some of the issues, this can be costly & time consuming, especially when considering the number of mills associated with conventional & MB supplies.3, Market transformation needed for key buyer markets such as India","For our food ingredients, we have actively promoted RSPO SG as the route to sustainable sourcing. The RSPO models form a stepping stone route, however, the intent to source sustainable material has to be at the forefront of commercial decision making. There is no timeframe set by which companies have to move from one RSPO model to the next, without this it is likely that some will put off making this commitment. We have raised this as a concern with the RSPO.With 2020 sustainability commitments drawing closer for all commodities, most companies in Europe are coming to the realisation that for palm oil sourcing to be verified legitimately, that they have to move to SG to achieve this. Some, are not willing to pay the premiums & are looking towards ‰ÛÏPalm Free‰Û� sourcing in order to meet their goals. This we believe makes it all the more important that the RSPO SG is promoted as the route to take & that timeframes are established to direct companies in the right direction, that being RSPO recognised certified sustainable palm. OFI have engaged with our suppliers in assessment and capacity building exercises, with the aim of supporting transformation within our supply chains. We each have a part to play, & need to take responsibility, as stakeholders within supply chains."
66,5893,OLEODAVILA S.A.,Ecuador,"April 24, 2018, 11:21 am",opg; processor,1-0239-17-000-00,"Oil palm grower, miller and kernel crusher operator",1,220.16,-,0,0,-,-,220.16,-,0,-,-,Ecuador,0,-,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45,40,0,0,0,0,0,0,0,2019,-,2019,-,-,-,2020,-,opgrowers_oleodavila_s_a_2017-.zip,y,-,-,n,-,-,-,-,"None, working in progress.",-,-,-,1. Continue with the implementation of P&C and SCC requirements at our plantations and mill to achieve the certification.,"1. Active participant in the Jurisdictional RSPO Certification process, to follow up and support decisions in the sector.",-,-,n,-,y,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"The obstacles we have had toward the certification:1. There is a gap between RSPO requirements and national legislation.2. High cost of implementation of RSPO P&C.3. Long time response.4. In Ecuador, 87% of palm growers are smallholders, whom economic situation limit them from the RSPO certification.","1. Socialize and educate our workers in RSPO themes. 2. Active participation in Ecuador‰Ûªs National Interpretation of P&C and Group Certification Standard, which has been approved in March 2018. 3. Active participant in the Jurisdictional RSPO Certification process, to follow up and support decisions in the sector, especially for smallhoders."
67,1074,OLEOSUR SAPI DE CV,Mexico,"May 4, 2018, 4:50 am",opg,1-0128-12-000-00,"Oil palm grower, miller and kernel crusher operator",3,340.5,178.5,0,0,-,-,519,-,0,-,-,Mexico,0,independent; outgrowers,0,0,0,0,125597.14,0,29666,0,0,0,1,0,1,0,30,30,0,0,0,0,0,0,0,2020,-,2029,-,2029,-,2029,-,oleosur-sapi-de-cv-mapas-shp.rar,-,-,No,n,-,-,-,-,1 mill3 own plantations,1.52 tCO2e/ha,0.8 tCO2e/t Product,"Mill: POME, Fuel Consumption, Grid Electricity Utilisationown plantations: Land conversion, NO2 emissions, Fuel Consumption"," we are working on HCV assessment, we did a Pre Audit assessment to see our improve opportunities and make the management plan to close that opportunities.",We have a training plan for our stakeholders and smallholders. We are working also in the national interpretation.,-,-,y,Training in RSPO and best management practices,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Mexico, has the 80% of the FFB supply on smallholders We don\'t have a RSPO National Interpretation.","We are working with our stakeholder in the National Interpretation, we also give them training."
68,1640,PALMACEITE S.A.,Colombia,"May 3, 2018, 9:16 pm",opg,1-0129-12-000-00,Oil palm grower &amp; miller,168,14717.31,460.65,1603,0,-,-,16780.96,19,1655,-,-,Colombia,0,associated,0,0,48003,4864,0,0,0,0,0,0,1,1,0,0,30,0,0,55.37,0,0,2856,0,2911.37,2017,-,2020,-,2020,-,2020,-,acopgrowers_palmaceite_2017.zip,y,-,Not changes,n,-,-,-,-,36,3.92 tCO2e/ha,0.52 tCO2e/tCPO,1. POME2. Emissions from Manufacturing and transport of fertilisers,"For the next period, we will work to support the farmers with the implementation of the RSPO Principles and Criteria.  The mil will promote training, best practices in plantations through the improvement of current infrastructure.  The scope of social and Environmental Impact Assessment and HCV will be expanded for all new farmers that wish to participate in the process.","Palmaceite S.A, with the marketing company of the business group, C.I. Biocosta, through the implementation of the certification standard of the supply chain in the Palm Oil Mills, and the control of the providers in our supply base, will promote the production of sustainable oil along the chain. In addition, we will increase sensitivity with employees and producers so that they become the essential building block on achieving this great objective.",confidential,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"On the production and promotion of CSPO, we have found economic obstacles, due to the high cost of the studies required for the fulfillment of some of the criteria of the standard, to solve this issue, assessments such as HCV, EIA, EIS, and NPP  were assumed by the mil.The long response time by RSPO, for the approval of the studies and other documents, has become another obstacle.At the social level, the main obstacles are due to cultural facts, there are practices that have been done for generations and it is too difficult to change them.","Palmaceite S.A.  supports the vision of the RSPO. We encourage our suppliers in the implementation of best practices for the cultivation and environmental, committing them to the compliance of the Sustainability Policy, established by the Company. With our stakeholders,  spreading information about the production of Sustainable Palm Oil and the fulfillment of the RSPO Principles and Criteria"
69,3238,Palmas del Cesar S.A.,Colombia,"April 25, 2018, 5:27 am",opg,1-0161-14-000-00,"Oil palm grower, miller and kernel crusher operator",3377,3799.05,0,392,0,0,0,4191.05,3377,4191.05,-,-,Colombia,0,-,0,0,0,0,0,0,0,0,0,0,1,1,1,1,58,2.8,0,9025,0,0,0,40672,49697,2017,-,2022,-,-,-,2022,-,palmasdelcesar_plantation.shp,y,refers to the plantation lands of Palmas del Cesar S.A,no changes have been presented,n,-,-,-,-,a palms of the cesar,0.2,6.62,mill emission,"There is a project to certify 40 suppliers, the implementation of the standard is being carried out in 1500 hectares.","There is a project to certify 40 suppliers, the implementation of the standard.",confidential,-,y,it is supported with economic resources and assistance in the implementation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,the economic resources in small producers make implementation difficult.,"Funding; Engagement , implementation."
70,4802,Palmas del Espino S.A.,Peru,"May 4, 2018, 6:01 am",opg,1-0210-16-000-00,"Oil palm grower, miller and kernel crusher operator",3,35189.43,0,0,0,0,0,35189.43,-,0,-,-,Peru,0,associated; independent,0,0,47209.63,0,32388.75,0,0,0,0,0,3,0,2,0,140,100,0,0,0,0,0,153159,153159,2019,-,2022,-,2025,-,2027,-,opgrowers_palmasdelespino_2017.rar,-,-,-,n,-,-,-,-,No measurement,No measurement,No measurement,No measurement,"Palmas del Espino has the goal to obtain the P&C certification in 2019. In order to get that commitment, we are working on:1. Compleat the HCV assesments and the remediation and compensation plan. Furthermore, we have finished the LUC analyce and sent it to RSPO in december, 2017.2. Implement the P&C. We have formed work teams composed of professional from different departments on the company.","The strategy of Palmas del Espino include the development of a supply chain aligned with our sustainability police. In that sense, we are working in partnership with international organizations (TFT and Solidaridad NGO) in the diagnosis for the area of smallholders in order to get the RSPO certification.",unknown,-,y,"Giving them technical assistance, fertilizers and some financial support.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Palmas del Espino has not yet obtained the RSPO certification, however, the company is doing big efforts to implement the requirement stablished by the RSPO.One of the biggest obstacles in the process to obtain the certification is that some proceadures such R&C , LUCCA or HCV are not clear, it is difficult to understand the steps necessary to obtain the approvals. Furthermore, the RSPO\'s review and approval deadlines are very long, causing organizations to lose interest and motivationIn Peru, there is no any grower company certificated or smallholder group. The other bigest challenge is to penetrate into the mindset of the smallholder so that they adapt their way of working to the principles of our sustainability policy. This process includes the deployment of a workplan with the smallholders. We are working on that challenge supported by TFT and the Solidaridad NGO making use of a fund of the government.  ","Since 2017, Palms of the Espino is TFTå«s member. With TFT we are working on the implementation of our sustainability policy following anual workplans .In addition, we have obtained a grant from the goverment to work in the diagnosis for the implementation of RSPO in some of the smallholders of our supply base. We are working in this project with the Solidaridad NGO."
71,6004,Phanom Land Settlement Cooperatives Limited,Thailand,"May 6, 2018, 11:47 am",opg; smallholder,1-0226-17-000-00,-,-,0,-,0,0,-,-,0,-,0,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,505,-,505,505,2314.08,0,0,607.33,2921.41,1,2921,-,-,Thailand,0,n,n,-,-,n,-,-,33471.98,33471.98,bnc,0,-,0,2022,Price of oil palm fruit is rather low.,Open for other group for visit
72,308,Poligrow Colombia SAS,Colombia,"May 4, 2018, 1:05 am",opg,1-0079-09-000-00,Oil palm grower &amp; miller,3,6552.27,800,2759.43,1114.71,-,-,11226.41,-,0,-,-,Colombia,0,outgrowers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,9465.34,9465.34,2018,"Poligrow applied to Remediation and Compensation procedure, we still expect answer for RayC panel for the final decision from the LUCA, however we are woriking  on the concept note.",2018,It is expected to achieve the certification as soon as possible once the decision from the Remediation and Compensation Panel is delivered.,2020,"Currently the company wants to include smallholders and outgrowers, but first, it is necessary to apply to Remediation and Compensation proceduere for this area.",-,There are no independently sourced FBB,acopgrowers_poligrow_colombia-2017.rar,y,Poligrow Plantation 2017,No,n,-,-,-,-,Until now  the GHG footprint has not been calculated,Until now  the GHG footprint has not been calculated,Until now  the GHG footprint has not been calculated,Until now  the GHG footprint has not been calculated,"Currently we are working on the concept note to submit to RayC panel as soon as Remediation and compensation panel deliveres their final decision regarding Poligrowå«s LUCA. On the other hand, this year we will begin to calculate the GHG footprint using RSPO palmGHG calculator. ",We still giving  training about RSPOs principles in order to better inform local communities as well as final consumers. Poligrow will still participating on RSPO meetings in order to better understand RSPO P&C applied to Latin America and be able to transmit this knowledge.,confidential,-,n,-,y,2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"The misinformation about the palm oil sector in Colombia and the wrong culture from the local people about the indiscriminate hunting, burn and other activities with negative result on environment, for mitigate this, Poligrow has disclosed information on palm oil in the area through diferent activities like \'environmental week\', \'live a Poligrow experience\' that seek to raise awareness among the population about the importance of conserving the environment and recently Poligrow joins to TFA2020 (tropical forest Alliance looking for cero deforestation)","Engagement with key stakeholders, promote comunity particiation through forums and meetings, engagement to certify our operations, and participate actively RSPO meetings."
73,19,PPB Oil Palms Berhad,Malaysia,"May 3, 2018, 3:49 pm",opg,1-0011-04-000-00,Oil palm grower &amp; miller,18,62981.31,1348.96,7768.07,3779.93,-,-,75878.27,18,75878.27,-,Sabah; Sarawak,-,0,independent,0,0,0,0,79496.8,12188.58,0,0,0,0,8,8,0,0,385,15.4,0,142217.84,0,44484.09,56437.38,165831.53,408970.84,2008,-,2011,Not applicable as PPB Oil Palms is fully certified.,-,PPB Oil Palms Berhad do not have associated smallholders and outgrowers,-,We cannot indicated the year for our independently source FFB to be 100% certified. Independent smallholder are free to decide whether they want to be RSPO certified or not - as they sell to other mills as well as PPB\'s,mys_plantations_wilmar_2018.zip,y,-,-,n,-,-,-,-,8,1.24,0.8,"Crop production rate, fertiliser usage, product processing rate, POME emission, diesel usage.","Internally our sustainable practices are fully implemented and internalised. On top of this, we have regular refresher training and internal audits to ensure continuous compliance and improvement.","We support Wild Asia Smallholder Group Certification programme. Wild Asia is an organization operating in Malaysia, whose roll is to certify independent smallholders and smallgrowers. PPB Oil Palm is actively involved in the Sabah Jurisidctional approach for RSPO certification of the whole state. PPB Oil Palms\' parent company, Wilmar International, issued a No Deforestation, No Peat,and no Exploitation policy in December 2013. This policy applies to all Wilmar\'s operation as well as its associates, contractor and supplier. One of the key stone of the policy is to facilitate the inclusion on the smallholders into the supply chain. Ever since then we have actively facilitating smallholders to be RSPO certified. However there are challenges in getting independent smallholders onboard with RSPO certification",-,-,y,"We conduct ongoing consultations with smallholders, and provide technical assistance and support to smallholders to help them achieve rapid sustainability compliance. We initiated fertilizer credit scheme where smallholders are given fertilizer on credit basis. Conducting training for smallholders to help improve their practices, yields and sustainability. Support for certifying independent smallholders that gain group certification scheme including incentive payment.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Certification is a costly affair, it involves a lot of resources and time. For example, in the management of HCVs, much cost and effort are required to maintain them within our concessions. We have accepted this as part of the cost of doing business today and it is also for the greater good. We work closely with the relevant government departments and other institutions to find ways to better manage and protect these areas. Getting independent smallholder and smallgrower suppliers towards RSPO certification is also a challenge, given their independent status with no links to the PPB mills. However we recognize this as important part of our supply chain, and we are currently working closely with Wild Asia to engage independent smallholders and certify them",This is done through our parent company Wilmar International Ltd.
74,4064,PT Harisa Agro Lestari,Indonesia,"May 3, 2018, 5:25 pm",opg,1-0186-15-000-00,Oil palm grower,4,4593.05,8899.85,2157.1,0,-,-,15650,-,0,Kalimantan Tengah,-,-,68,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"PT HAL has conducted HCV assessment led by HCV ALS licensed assessor and passed through HCVRN quality panel review with satisfactory result. Land Use Change Analysis was in place. PT Harisa Agro Lestari (PT HAL) has successfully gone through RSPO NPP process in 2015. GHG assessment report in compliance with RSPO P&C Criterion 7.8 has been submitted to RSPO ERWG in 2015.In addition to that, a carbon assessment was completed in 2015 and the outcome of CSA has been used in the management plan for PT HAL.",2018,"PT HAL has conducted HCV assessment led by HCV ALS licensed assessor and passed through HCVRN quality panel review with satisfactory result. Land Use Change Analysis was in place. PT Harisa Agro Lestari (PT HAL) has successfully gone through RSPO NPP process in 2015. GHG assessment report in compliance with RSPO P&C Criterion 7.8 has been submitted to RSPO ERWG in 2015.In addition to that, a carbon stock assessment (CSA) was completed in 2015 and the outcome of CSA has been used in the management plan for PT HAL.",-,-,-,PT HAL do not own any mill,pt_harisa-agro-lestari_polyline.zip,y,-,-,n,-,-,-,-,N/A,N/A,N/A,N/A,The challenges and progress of oil palm development in PT HAL is being reviewed by the management.,PT HAL is not in production yet.,other,PT HAL has no mill,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,At current the unit is not in production yet and not interlinking to the supply chain. The challenges faced so far are the cost of implementation.,The organisation is looking at any opportunities within the landscape as well as with communities and smallholders in promoting certified production.
